"","Cód Mun. (IBGE)","Município","UF","Região","População","Ano (população IBGE)","IDHM","IDHM (Renda)","IDHM (Educação)"
"2412","4305124","Cerrito","RS","Sul","5808","2022","0.649","0.657","0.504"
"2413","4305157","Cerro Grande","RS","Sul","2379","2022","0.674","0.676","0.563"
"2414","4305371","Charrua","RS","Sul","2768","2022","0.62","0.699","0.385"
"2415","4305447","Chuvisca","RS","Sul","4597","2022","0.616","0.655","0.437"
"2416","4305504","Ciríaco","RS","Sul","4146","2022","0.719","0.724","0.6"
"2417","4305587","Colinas","RS","Sul","2423","2022","0.765","0.786","0.678"
"2418","4305702","Condor","RS","Sul","6406","2022","0.747","0.735","0.666"
"2419","4305835","Coqueiro Baixo","RS","Sul","1290","2022","0.692","0.703","0.532"
"2420","4305871","Coronel Barros","RS","Sul","2822","2022","0.744","0.793","0.61"
"2421","4305934","Coronel Pilar","RS","Sul","1607","2022","0.727","0.766","0.6"
"2422","4305975","Coxilha","RS","Sul","2667","2022","0.706","0.693","0.586"
"2423","4306056","Cristal","RS","Sul","7299","2022","0.644","0.687","0.471"
"2424","4306072","Cristal do Sul","RS","Sul","2692","2022","0.66","0.641","0.542"
"2425","4306130","Cruzaltense","RS","Sul","1635","2022","0.719","0.724","0.605"
"2426","4306353","Dezesseis de Novembro","RS","Sul","2507","2022","0.654","0.625","0.553"
"2427","4306429","Dois Irmãos das Missões","RS","Sul","2090","2022","0.67","0.646","0.585"
"2428","4306551","Dom Pedro de Alcântara","RS","Sul","2562","2022","0.691","0.697","0.577"
"2429","4306700","Dona Francisca","RS","Sul","3079","2022","0.697","0.718","0.568"
"2430","4306734","Doutor Maurício Cardoso","RS","Sul","4470","2022","0.706","0.707","0.593"
"2431","4306759","Doutor Ricardo","RS","Sul","1888","2022","0.724","0.749","0.593"
"2432","4306924","Engenho Velho","RS","Sul","1296","2022","0.717","0.735","0.611"
"2433","4306973","Erebango","RS","Sul","3054","2022","0.712","0.689","0.626"
"2434","4307401","Esmeralda","RS","Sul","3195","2022","0.68","0.669","0.569"
"2435","4307815","Estrela Velha","RS","Sul","3070","2022","0.679","0.707","0.56"
"2436","4307831","Eugênio de Castro","RS","Sul","2633","2022","0.712","0.697","0.584"
"2437","4307864","Fagundes Varela","RS","Sul","2566","2022","0.763","0.773","0.674"
"2438","4308078","Fazenda Vilanova","RS","Sul","4291","2022","0.698","0.726","0.557"
"2439","4308250","Floriano Peixoto","RS","Sul","1668","2022","0.663","0.701","0.486"
"2440","4308433","Forquetinha","RS","Sul","2393","2022","0.683","0.743","0.484"
"2441","4308656","Garruchos","RS","Sul","2688","2022","0.671","0.657","0.553"
"2442","4308805","General Câmara","RS","Sul","7612","2022","0.686","0.704","0.552"
"2443","4308854","Gentil","RS","Sul","1742","2022","0.733","0.71","0.643"
"2444","4309258","Guabiju","RS","Sul","1417","2022","0.758","0.831","0.612"
"2445","4309555","Harmonia","RS","Sul","5378","2022","0.749","0.748","0.668"
"2446","4309571","Herveiras","RS","Sul","2526","2022","0.616","0.67","0.441"
"2447","4309753","Ibarama","RS","Sul","3732","2022","0.652","0.686","0.511"
"2448","4309951","Ibirapuitã","RS","Sul","3723","2022","0.638","0.678","0.463"
"2449","4310306","Ilópolis","RS","Sul","4157","2022","0.73","0.756","0.595"
"2450","4310405","Independência","RS","Sul","6427","2022","0.693","0.711","0.576"
"2451","4310413","Inhacorá","RS","Sul","2014","2022","0.673","0.647","0.585"
"2452","4310462","Ipiranga do Sul","RS","Sul","1720","2022","0.791","0.818","0.698"
"2453","4310538","Itaara","RS","Sul","5572","2022","0.76","0.761","0.687"
"2454","4310553","Itacurubi","RS","Sul","2995","2022","0.657","0.692","0.509"
"2455","4310579","Itapuca","RS","Sul","1937","2022","0.664","0.709","0.495"
"2456","4310652","Itati","RS","Sul","2638","2022","0.669","0.692","0.524"
"2457","4310702","Itatiba do Sul","RS","Sul","3208","2022","0.681","0.696","0.567"
"2458","4310751","Ivorá","RS","Sul","1929","2022","0.724","0.712","0.602"
"2459","4310876","Jacuizinho","RS","Sul","2040","2022","0.662","0.73","0.487"
"2460","4311122","Jaquirana","RS","Sul","3690","2022","0.614","0.626","0.475"
"2461","4311155","Jóia","RS","Sul","7184","2022","0.686","0.671","0.572"
"2462","4311239","Lagoa Bonita do Sul","RS","Sul","2251","2022","0.67","0.696","0.539"
"2463","4311254","Lagoão","RS","Sul","5341","2022","0.643","0.641","0.505"
"2464","4311270","Lagoa dos Três Cantos","RS","Sul","1738","2022","0.789","0.765","0.754"
"2465","4311429","Lajeado do Bugre","RS","Sul","2601","2022","0.613","0.604","0.465"
"2466","4311601","Liberato Salzano","RS","Sul","4781","2022","0.685","0.68","0.583"
"2467","4311627","Lindolfo Collor","RS","Sul","6244","2022","0.712","0.712","0.601"
"2468","4311643","Linha Nova","RS","Sul","1683","2022","0.749","0.751","0.662"
"2469","4311775","Maquiné","RS","Sul","7418","2022","0.682","0.695","0.519"
"2470","4311791","Maratá","RS","Sul","2470","2022","0.697","0.729","0.54"
"2471","4311981","Mariana Pimentel","RS","Sul","3916","2022","0.701","0.701","0.568"
"2472","4312005","Mariano Moro","RS","Sul","1858","2022","0.73","0.763","0.604"
"2473","4312054","Marques de Souza","RS","Sul","3969","2022","0.687","0.743","0.515"
"2474","4312104","Mata","RS","Sul","4698","2022","0.656","0.66","0.529"
"2475","4312138","Mato Castelhano","RS","Sul","2553","2022","0.727","0.752","0.608"
"2476","4312179","Mato Queimado","RS","Sul","1795","2022","0.717","0.702","0.603"
"2477","4312203","Maximiliano de Almeida","RS","Sul","4191","2022","0.699","0.699","0.591"
"2478","4312252","Minas do Leão","RS","Sul","7505","2022","0.681","0.743","0.514"
"2479","4312351","Montauri","RS","Sul","1499","2022","0.764","0.79","0.662"
"2480","4312377","Monte Alegre dos Campos","RS","Sul","3180","2022","0.65","0.667","0.501"
"2481","4312427","Mormaço","RS","Sul","2756","2022","0.714","0.735","0.576"
"2482","4312443","Morrinhos do Sul","RS","Sul","3071","2022","0.711","0.72","0.593"
"2483","4312450","Morro Redondo","RS","Sul","6046","2022","0.702","0.719","0.557"
"2484","4312476","Morro Reuter","RS","Sul","6029","2022","0.743","0.733","0.653"
"2485","4312674","Nicolau Vergueiro","RS","Sul","1932","2022","0.753","0.772","0.66"
"2486","4312757","Nova Alvorada","RS","Sul","3163","2022","0.74","0.763","0.634"
"2487","4312807","Nova Araçá","RS","Sul","4954","2022","0.785","0.796","0.722"
"2488","4312906","Nova Bassano","RS","Sul","9649","2022","0.747","0.778","0.632"
"2489","4313011","Nova Candelária","RS","Sul","3061","2022","0.759","0.794","0.643"
"2490","4313060","Nova Hartz","RS","Sul","20088","2022","0.689","0.694","0.563"
"2491","4313086","Nova Pádua","RS","Sul","2343","2022","0.761","0.762","0.678"
"2492","4313102","Nova Palma","RS","Sul","5586","2022","0.744","0.762","0.643"
"2493","4313334","Nova Ramada","RS","Sul","2163","2022","0.742","0.752","0.642"
"2494","4313391","Novo Cabrais","RS","Sul","3568","2022","0.688","0.697","0.548"
"2495","4313441","Novo Tiradentes","RS","Sul","2146","2022","0.676","0.679","0.566"
"2496","4313466","Novo Xingu","RS","Sul","1646","2022","0.767","0.749","0.708"
"2497","4314027","Paraíso do Sul","RS","Sul","6519","2022","0.676","0.692","0.537"
"2498","4314035","Pareci Novo","RS","Sul","4319","2022","0.749","0.738","0.668"
"2499","4314068","Passa Sete","RS","Sul","3982","2022","0.622","0.639","0.482"
"2500","4314134","Paulo Bento","RS","Sul","2144","2022","0.71","0.73","0.571"
"2501","4314175","Pedras Altas","RS","Sul","2061","2022","0.64","0.647","0.493"
"2502","4314456","Pinhal","RS","Sul","2959","2022","0.72","0.701","0.624"
"2503","4314472","Pinhal Grande","RS","Sul","3805","2022","0.678","0.672","0.577"
"2504","4314498","Pinheirinho do Vale","RS","Sul","4540","2022","0.71","0.713","0.607"
"2505","4314555","Pirapó","RS","Sul","2260","2022","0.669","0.656","0.553"
"2506","4314753","Poço das Antas","RS","Sul","2171","2022","0.744","0.742","0.634"
"2507","4314779","Pontão","RS","Sul","3296","2022","0.725","0.708","0.623"
"2508","4314787","Ponte Preta","RS","Sul","1575","2022","0.725","0.727","0.6"
"2509","4315057","Porto Mauá","RS","Sul","2142","2022","0.698","0.672","0.608"
"2510","4315073","Porto Vera Cruz","RS","Sul","1560","2022","0.69","0.661","0.6"
"2511","4315131","Pouso Novo","RS","Sul","1739","2022","0.715","0.765","0.566"
"2512","4315149","Presidente Lucena","RS","Sul","3077","2022","0.757","0.727","0.674"
"2513","4315172","Protásio Alves","RS","Sul","2025","2022","0.733","0.771","0.609"
"2514","4315206","Putinga","RS","Sul","3747","2022","0.715","0.745","0.563"
"2515","4315313","Quatro Irmãos","RS","Sul","1552","2022","0.689","0.695","0.565"
"2516","4315321","Quevedos","RS","Sul","2507","2022","0.665","0.667","0.534"
"2517","4315354","Quinze de Novembro","RS","Sul","3910","2022","0.756","0.783","0.655"
"2518","4315750","Riozinho","RS","Sul","4473","2022","0.661","0.69","0.472"
"2519","4315958","Rolador","RS","Sul","2291","2022","0.689","0.676","0.579"
"2520","4316204","Rondinha","RS","Sul","4991","2022","0.764","0.78","0.678"
"2521","4316303","Roque Gonzales","RS","Sul","6576","2022","0.688","0.687","0.563"
"2522","4316428","Sagrada Família","RS","Sul","2480","2022","0.678","0.669","0.596"
"2523","4316477","Salvador das Missões","RS","Sul","2877","2022","0.753","0.71","0.706"
"2524","4316501","Salvador do Sul","RS","Sul","6879","2022","0.74","0.75","0.641"
"2525","4316733","Santa Cecília do Sul","RS","Sul","1674","2022","0.725","0.781","0.581"
"2526","4316956","Santa Maria do Herval","RS","Sul","6340","2022","0.676","0.716","0.51"
"2527","4316972","Santa Margarida do Sul","RS","Sul","2596","2022","0.663","0.691","0.484"
"2528","4317251","Santa Tereza","RS","Sul","1505","2022","0.746","0.765","0.637"
"2529","4317558","Santo Antônio do Palma","RS","Sul","2091","2022","0.764","0.787","0.665"
"2530","4318051","São Domingos do Sul","RS","Sul","2754","2022","0.763","0.78","0.68"
"2531","4318432","São João do Polêsine","RS","Sul","2649","2022","0.748","0.748","0.661"
"2532","4318440","São Jorge","RS","Sul","2912","2022","0.732","0.75","0.617"
"2533","4318499","São José do Inhacorá","RS","Sul","2406","2022","0.747","0.723","0.702"
"2534","4318614","São José do Sul","RS","Sul","2285","2022","0.725","0.774","0.59"
"2535","4319208","São Nicolau","RS","Sul","5118","2022","0.645","0.658","0.523"
"2536","4319356","São Pedro da Serra","RS","Sul","3548","2022","0.739","0.748","0.634"
"2537","4319364","São Pedro das Missões","RS","Sul","1757","2022","0.664","0.644","0.566"
"2538","4319703","São Valentim","RS","Sul","3264","2022","0.72","0.745","0.612"
"2539","4320230","Sede Nova","RS","Sul","2704","2022","0.712","0.751","0.543"
"2540","4320263","Segredo","RS","Sul","6009","2022","0.659","0.673","0.525"
"2541","4320321","Senador Salgado Filho","RS","Sul","2673","2022","0.693","0.701","0.581"
"2542","4320453","Sério","RS","Sul","1941","2022","0.652","0.695","0.471"
"2543","4320552","Sertão Santana","RS","Sul","5863","2022","0.689","0.737","0.534"
"2544","4320578","Sete de Setembro","RS","Sul","1830","2022","0.683","0.682","0.577"
"2545","4320602","Severiano de Almeida","RS","Sul","3406","2022","0.752","0.738","0.67"
"2546","4320651","Silveira Martins","RS","Sul","2149","2022","0.742","0.744","0.644"
"2547","4321329","Taquaruçu do Sul","RS","Sul","3119","2022","0.739","0.768","0.633"
"2548","4321477","Tiradentes do Sul","RS","Sul","5129","2022","0.689","0.705","0.569"
"2549","4321626","Travesseiro","RS","Sul","2152","2022","0.701","0.735","0.559"
"2550","4321857","Três Palmeiras","RS","Sul","4716","2022","0.703","0.747","0.56"
"2551","4322152","Tunas","RS","Sul","3681","2022","0.657","0.659","0.541"
"2552","4322186","Tupanci do Sul","RS","Sul","1374","2022","0.694","0.688","0.595"
"2553","4322327","Turuçu","RS","Sul","3419","2022","0.629","0.685","0.446"
"2554","4322343","Ubiretama","RS","Sul","1994","2022","0.7","0.691","0.613"
"2555","4322350","União da Serra","RS","Sul","1170","2022","0.733","0.786","0.587"
"2556","4322525","Vale Verde","RS","Sul","3150","2022","0.646","0.666","0.497"
"2557","4322533","Vale do Sol","RS","Sul","9617","2022","0.624","0.681","0.439"
"2558","4322541","Vale Real","RS","Sul","6058","2022","0.737","0.739","0.636"
"2559","4322855","Vespasiano Corrêa","RS","Sul","1818","2022","0.723","0.758","0.584"
"2560","4322905","Viadutos","RS","Sul","4769","2022","0.702","0.715","0.561"
"2561","4323101","Vicente Dutra","RS","Sul","4665","2022","0.638","0.656","0.489"
"2562","4323309","Vila Flores","RS","Sul","3646","2022","0.742","0.725","0.65"
"2563","4323457","Vila Nova do Sul","RS","Sul","3863","2022","0.662","0.645","0.544"
"2564","4323606","Vista Alegre do Prata","RS","Sul","1590","2022","0.78","0.809","0.692"
"2565","4323754","Vitória das Missões","RS","Sul","3260","2022","0.655","0.659","0.526"
"2566","4323804","Xangri-lá","RS","Sul","16463","2022","0.735","0.74","0.63"
"2567","5000906","Antônio João","MS","Centro-Oeste","9303","2022","0.643","0.633","0.526"
"2568","5003157","Coronel Sapucaia","MS","Centro-Oeste","14161","2022","0.589","0.607","0.417"
"2569","5003900","Figueirão","MS","Centro-Oeste","3539","2022","0.66","0.677","0.511"
"2570","5004908","Jaraguari","MS","Centro-Oeste","7139","2022","0.664","0.668","0.53"
"2571","5005103","Jateí","MS","Centro-Oeste","3586","2022","0.708","0.716","0.579"
"2572","5006259","Novo Horizonte do Sul","MS","Centro-Oeste","4721","2022","0.649","0.656","0.523"
"2573","5007307","Rio Negro","MS","Centro-Oeste","4841","2022","0.709","0.702","0.585"
"2574","5007950","Tacuru","MS","Centro-Oeste","10808","2022","0.593","0.615","0.434"
"2575","5101001","Araguaiana","MT","Centro-Oeste","3795","2022","0.687","0.671","0.591"
"2576","5101209","Araguainha","MT","Centro-Oeste","1010","2022","0.701","0.65","0.627"
"2577","5102694","Canabrava do Norte","MT","Centro-Oeste","4485","2022","0.667","0.616","0.589"
"2578","5103106","Cocalinho","MT","Centro-Oeste","6220","2022","0.66","0.674","0.528"
"2579","5103379","Cotriguaçu","MT","Centro-Oeste","11011","2022","0.601","0.623","0.423"
"2580","5103601","Dom Aquino","MT","Centro-Oeste","7872","2022","0.69","0.687","0.593"
"2581","5103700","Feliz Natal","MT","Centro-Oeste","10521","2022","0.692","0.737","0.548"
"2582","5103809","Figueirópolis D'Oeste","MT","Centro-Oeste","3187","2022","0.679","0.665","0.599"
"2583","5103908","General Carneiro","MT","Centro-Oeste","6037","2022","0.67","0.645","0.569"
"2584","5103957","Glória D'Oeste","MT","Centro-Oeste","2905","2022","0.71","0.684","0.636"
"2585","5104500","Indiavaí","MT","Centro-Oeste","2213","2022","0.661","0.645","0.533"
"2586","5104526","Ipiranga do Norte","MT","Centro-Oeste","7815","2022","0.727","0.742","0.642"
"2587","5105200","Juscimeira","MT","Centro-Oeste","11480","2022","0.714","0.678","0.637"
"2588","5105234","Lambari D'Oeste","MT","Centro-Oeste","4790","2022","0.627","0.67","0.467"
"2589","5105309","Luciara","MT","Centro-Oeste","2509","2022","0.676","0.617","0.634"
"2590","5106109","Nossa Senhora do Livramento","MT","Centro-Oeste","12940","2022","0.638","0.6","0.529"
"2591","5106174","Nova Nazaré","MT","Centro-Oeste","4200","2022","0.595","0.621","0.427"
"2592","5106315","Novo Santo Antônio","MT","Centro-Oeste","2015","2022","0.653","0.64","0.526"
"2593","5106455","Planalto da Serra","MT","Centro-Oeste","3166","2022","0.656","0.615","0.565"
"2594","5106703","Ponte Branca","MT","Centro-Oeste","2008","2022","0.686","0.684","0.585"
"2595","5106851","Porto Estrela","MT","Centro-Oeste","3224","2022","0.599","0.571","0.467"
"2596","5107156","Reserva do Cabaçal","MT","Centro-Oeste","2122","2022","0.676","0.642","0.603"
"2597","5107263","Santo Afonso","MT","Centro-Oeste","2519","2022","0.689","0.655","0.599"
"2598","5107297","São José do Povo","MT","Centro-Oeste","2875","2022","0.661","0.63","0.577"
"2599","5107404","São Pedro da Cipa","MT","Centro-Oeste","4191","2022","0.66","0.654","0.556"
"2600","5107578","Rondolândia","MT","Centro-Oeste","3505","2022","0.64","0.619","0.53"
"2601","5107750","Salto do Céu","MT","Centro-Oeste","3679","2022","0.666","0.661","0.56"
"2602","5107776","Santa Terezinha","MT","Centro-Oeste","7596","2022","0.609","0.596","0.498"
"2603","5107883","Serra Nova Dourada","MT","Centro-Oeste","1800","2022","0.664","0.638","0.56"
"2604","5108105","Tesouro","MT","Centro-Oeste","3025","2022","0.655","0.635","0.56"
"2605","5108204","Torixoréu","MT","Centro-Oeste","4164","2022","0.716","0.684","0.666"
"2606","5108352","Vale de São Domingos","MT","Centro-Oeste","2904","2022","0.656","0.658","0.56"
"2607","5108857","Nova Marilândia","MT","Centro-Oeste","3529","2022","0.704","0.68","0.623"
"2608","5200100","Abadiânia","GO","Centro-Oeste","17228","2022","0.689","0.671","0.579"
"2609","5200159","Adelândia","GO","Centro-Oeste","2297","2022","0.702","0.664","0.622"
"2610","5200175","Água Fria de Goiás","GO","Centro-Oeste","4954","2022","0.671","0.672","0.55"
"2611","5200209","Água Limpa","GO","Centro-Oeste","1851","2022","0.722","0.691","0.663"
"2612","5200555","Alto Horizonte","GO","Centro-Oeste","6072","2022","0.719","0.709","0.624"
"2613","5200803","Alvorada do Norte","GO","Centro-Oeste","8446","2022","0.66","0.64","0.548"
"2614","5200829","Amaralina","GO","Centro-Oeste","3268","2022","0.609","0.569","0.489"
"2615","5200852","Americano do Brasil","GO","Centro-Oeste","5259","2022","0.7","0.669","0.631"
"2616","5200902","Amorinópolis","GO","Centro-Oeste","3007","2022","0.681","0.672","0.579"
"2617","5201207","Anhanguera","GO","Centro-Oeste","924","2022","0.725","0.724","0.657"
"2618","5201454","Aparecida do Rio Doce","GO","Centro-Oeste","2907","2022","0.693","0.7","0.583"
"2619","5201603","Araçu","GO","Centro-Oeste","3799","2022","0.693","0.686","0.578"
"2620","5202601","Aurilândia","GO","Centro-Oeste","3284","2022","0.7","0.661","0.62"
"2621","5202809","Avelinópolis","GO","Centro-Oeste","2868","2022","0.66","0.682","0.508"
